country,variable,percentile,year,value
TV,wwealp999i,p0p100,2016,2.24686145782471
TV,wwealp999i,p0p100,2017,2.30026698112488
TV,wwealp999i,p0p100,2018,2.37638568878174
TV,wwealp999i,p0p100,2019,2.43297839164734
TV,wwealp999i,p0p100,2020,2.50538563728333
TV,wwealp999i,p0p100,2021,2.58025097846985
TW,wwealp999i,p0p100,1995,4.78003072738647
TW,wwealp999i,p0p100,1996,4.82596158981323
TW,wwealp999i,p0p100,1997,4.87338542938232
TW,wwealp999i,p0p100,1998,4.92281579971313
TW,wwealp999i,p0p100,1999,4.97423553466797
TW,wwealp999i,p0p100,2000,5.02768850326538
TW,wwealp999i,p0p100,2001,5.08258724212646
TW,wwealp999i,p0p100,2002,5.23231410980225
TW,wwealp999i,p0p100,2003,5.45878171920776
TW,wwealp999i,p0p100,2004,5.5741868019104
TW,wwealp999i,p0p100,2005,5.70875310897827
TW,wwealp999i,p0p100,2006,5.89118099212646
TW,wwealp999i,p0p100,2007,5.98644113540649
TW,wwealp999i,p0p100,2008,6.19780731201172
TW,wwealp999i,p0p100,2009,6.55557632446289
TW,wwealp999i,p0p100,2010,6.54885864257812
TW,wwealp999i,p0p100,2011,6.77893543243408
TW,wwealp999i,p0p100,2012,6.95567035675049
TW,wwealp999i,p0p100,2013,7.39645099639893
TW,wwealp999i,p0p100,2014,7.644371509552
TW,wwealp999i,p0p100,2015,7.82749795913696
TW,wwealp999i,p0p100,2016,7.92777109146118
TW,wwealp999i,p0p100,2017,8.04148006439209
TW,wwealp999i,p0p100,2018,8.14384460449219
TW,wwealp999i,p0p100,2019,8.17688369750977
TW,wwealp999i,p0p100,2020,8.21034145355225
TW,wwealp999i,p0p100,2021,8.24425315856934
TZ,wwealp999i,p0p100,1995,2.38053607940674
TZ,wwealp999i,p0p100,1996,2.41120600700378
TZ,wwealp999i,p0p100,1997,2.44829821586609
TZ,wwealp999i,p0p100,1998,2.48466110229492
TZ,wwealp999i,p0p100,1999,2.51638531684875
TZ,wwealp999i,p0p100,2000,2.55445146560669
TZ,wwealp999i,p0p100,2001,2.59266352653503
TZ,wwealp999i,p0p100,2002,2.61858320236206
TZ,wwealp999i,p0p100,2003,2.65645933151245
TZ,wwealp999i,p0p100,2004,2.69823312759399
TZ,wwealp999i,p0p100,2005,2.74790191650391
TZ,wwealp999i,p0p100,2006,2.79494976997375
TZ,wwealp999i,p0p100,2007,2.85042095184326
TZ,wwealp999i,p0p100,2008,2.89668798446655
TZ,wwealp999i,p0p100,2009,2.94045567512512
TZ,wwealp999i,p0p100,2010,2.98008394241333
TZ,wwealp999i,p0p100,2011,3.01623106002808
TZ,wwealp999i,p0p100,2012,3.05088520050049
TZ,wwealp999i,p0p100,2013,3.09119653701782
TZ,wwealp999i,p0p100,2014,3.13112735748291
TZ,wwealp999i,p0p100,2015,3.18404126167297
TZ,wwealp999i,p0p100,2016,3.2413489818573
TZ,wwealp999i,p0p100,2017,3.30349898338318
TZ,wwealp999i,p0p100,2018,3.37089109420776
TZ,wwealp999i,p0p100,2019,3.44364380836487
TZ,wwealp999i,p0p100,2020,3.52061009407044
TZ,wwealp999i,p0p100,2021,3.59810256958008
UA,wwealp999i,p0p100,1995,1.16361546516419
UA,wwealp999i,p0p100,1996,1.17296206951141
UA,wwealp999i,p0p100,1997,1.20695328712463
UA,wwealp999i,p0p100,1998,1.22547721862793
UA,wwealp999i,p0p100,1999,1.21269738674164
UA,wwealp999i,p0p100,2000,1.26026237010956
UA,wwealp999i,p0p100,2001,1.31683540344238
UA,wwealp999i,p0p100,2002,1.35839188098907
UA,wwealp999i,p0p100,2003,1.3895435333252
UA,wwealp999i,p0p100,2004,1.44875860214233
UA,wwealp999i,p0p100,2005,1.49053478240967
UA,wwealp999i,p0p100,2006,1.52458655834198
UA,wwealp999i,p0p100,2007,1.56150388717651
UA,wwealp999i,p0p100,2008,1.6252908706665
UA,wwealp999i,p0p100,2009,1.63768076896668
UA,wwealp999i,p0p100,2010,1.66171908378601
UA,wwealp999i,p0p100,2011,1.73902893066406
UA,wwealp999i,p0p100,2012,1.77490174770355
UA,wwealp999i,p0p100,2013,1.79268085956574
UA,wwealp999i,p0p100,2014,1.82260537147522
UA,wwealp999i,p0p100,2015,1.9471937417984
UA,wwealp999i,p0p100,2016,2.01867079734802
UA,wwealp999i,p0p100,2017,2.10976219177246
UA,wwealp999i,p0p100,2018,2.13357210159302
UA,wwealp999i,p0p100,2019,2.20259499549866
UA,wwealp999i,p0p100,2020,2.25186419487
UA,wwealp999i,p0p100,2021,2.31896328926086
UG,wwealp999i,p0p100,1995,2.42600560188294
UG,wwealp999i,p0p100,1996,2.4184045791626
UG,wwealp999i,p0p100,1997,2.44632816314697
UG,wwealp999i,p0p100,1998,2.46396923065186
UG,wwealp999i,p0p100,1999,2.48583388328552
UG,wwealp999i,p0p100,2000,2.48568725585938
UG,wwealp999i,p0p100,2001,2.5455892086029
UG,wwealp999i,p0p100,2002,2.57886910438538
UG,wwealp999i,p0p100,2003,2.63662672042847
UG,wwealp999i,p0p100,2004,2.68794798851013
UG,wwealp999i,p0p100,2005,2.76571798324585
UG,wwealp999i,p0p100,2006,2.8622510433197
UG,wwealp999i,p0p100,2007,2.88284420967102
UG,wwealp999i,p0p100,2008,2.82665109634399
UG,wwealp999i,p0p100,2009,2.87715721130371
UG,wwealp999i,p0p100,2010,2.87307333946228
UG,wwealp999i,p0p100,2011,2.92543435096741
UG,wwealp999i,p0p100,2012,2.95575833320618
UG,wwealp999i,p0p100,2013,2.97768068313599
UG,wwealp999i,p0p100,2014,3.01879358291626
UG,wwealp999i,p0p100,2015,3.02494812011719
UG,wwealp999i,p0p100,2016,3.04412364959717
UG,wwealp999i,p0p100,2017,3.1227502822876
UG,wwealp999i,p0p100,2018,3.15651130676269
UG,wwealp999i,p0p100,2019,3.21769547462463
UG,wwealp999i,p0p100,2020,3.28704166412354
UG,wwealp999i,p0p100,2021,3.3577401638031
US,wwealp999i,p0p100,1913,4.6816930770874
US,wwealp999i,p0p100,1914,5.18471002578735
US,wwealp999i,p0p100,1915,5.4269847869873
US,wwealp999i,p0p100,1916,4.8825364112854
US,wwealp999i,p0p100,1917,4.25611543655396
US,wwealp999i,p0p100,1918,3.67706227302551
US,wwealp999i,p0p100,1919,3.81850481033325
US,wwealp999i,p0p100,1920,3.40572094917297
US,wwealp999i,p0p100,1921,4.12097024917603
US,wwealp999i,p0p100,1922,4.26187705993652
US,wwealp999i,p0p100,1923,3.79520988464356
US,wwealp999i,p0p100,1924,3.91953802108765
US,wwealp999i,p0p100,1925,4.05599451065063
US,wwealp999i,p0p100,1926,3.99681735038757
US,wwealp999i,p0p100,1927,4.34856510162354
US,wwealp999i,p0p100,1928,4.90146350860596
US,wwealp999i,p0p100,1929,4.84130716323853
US,wwealp999i,p0p100,1930,4.91431283950806
US,wwealp999i,p0p100,1931,4.74550199508667
US,wwealp999i,p0p100,1932,5.00922966003418
US,wwealp999i,p0p100,1933,5.45552396774292
US,wwealp999i,p0p100,1934,4.97828674316406
US,wwealp999i,p0p100,1935,4.75086784362793
US,wwealp999i,p0p100,1936,4.94604730606079
US,wwealp999i,p0p100,1937,4.45059680938721
US,wwealp999i,p0p100,1938,4.5868034362793
US,wwealp999i,p0p100,1939,4.42383813858032
US,wwealp999i,p0p100,1940,4.0538592338562
US,wwealp999i,p0p100,1941,3.21125960350037
US,wwealp999i,p0p100,1942,2.60802340507507
US,wwealp999i,p0p100,1943,2.42703175544739
US,wwealp999i,p0p100,1944,2.64909410476685
US,wwealp999i,p0p100,1945,3.11431765556335
US,wwealp999i,p0p100,1946,3.68043684959412
US,wwealp999i,p0p100,1947,3.72847294807434
US,wwealp999i,p0p100,1948,3.57953190803528
US,wwealp999i,p0p100,1949,3.79473280906677
US,wwealp999i,p0p100,1950,3.59710693359375
US,wwealp999i,p0p100,1951,3.37394595146179
US,wwealp999i,p0p100,1952,3.38080596923828
US,wwealp999i,p0p100,1953,3.30977582931519
US,wwealp999i,p0p100,1954,3.47236442565918
US,wwealp999i,p0p100,1955,3.40337204933167
US,wwealp999i,p0p100,1956,3.43531894683838
US,wwealp999i,p0p100,1957,3.42956328392029
US,wwealp999i,p0p100,1958,3.60397601127625
US,wwealp999i,p0p100,1959,3.52719950675964
US,wwealp999i,p0p100,1960,3.55333471298218
US,wwealp999i,p0p100,1961,3.63225173950195
US,wwealp999i,p0p100,1962,3.5568277835846
US,wwealp999i,p0p100,1963,3.48289895057678
US,wwealp999i,p0p100,1964,3.43639898300171
US,wwealp999i,p0p100,1965,3.41521143913269
US,wwealp999i,p0p100,1966,3.27564406394958
US,wwealp999i,p0p100,1967,3.31320977210998
US,wwealp999i,p0p100,1968,3.37975287437439
US,wwealp999i,p0p100,1969,3.31253743171692
US,wwealp999i,p0p100,1970,3.23443174362183
US,wwealp999i,p0p100,1971,3.23133754730225
US,wwealp999i,p0p100,1972,3.31149673461914
US,wwealp999i,p0p100,1973,3.2170045375824
US,wwealp999i,p0p100,1974,3.03583550453186
US,wwealp999i,p0p100,1975,3.0192015171051
US,wwealp999i,p0p100,1976,3.07485198974609
US,wwealp999i,p0p100,1977,3.05691003799439
US,wwealp999i,p0p100,1978,3.00991678237915
US,wwealp999i,p0p100,1979,3.10884237289429
US,wwealp999i,p0p100,1980,3.32300353050232
US,wwealp999i,p0p100,1981,3.30567717552185
US,wwealp999i,p0p100,1982,3.43281936645508
US,wwealp999i,p0p100,1983,3.44762921333313
US,wwealp999i,p0p100,1984,3.3129415512085
US,wwealp999i,p0p100,1985,3.41753125190735
US,wwealp999i,p0p100,1986,3.64329838752747
US,wwealp999i,p0p100,1987,3.67816948890686
US,wwealp999i,p0p100,1988,3.63460469245911
US,wwealp999i,p0p100,1989,3.74140882492065
US,wwealp999i,p0p100,1990,3.74675035476685
US,wwealp999i,p0p100,1991,3.815505027771
US,wwealp999i,p0p100,1992,3.80822944641113
US,wwealp999i,p0p100,1993,3.82461285591125
US,wwealp999i,p0p100,1994,3.75006222724915
US,wwealp999i,p0p100,1995,3.89230489730835
US,wwealp999i,p0p100,1996,3.98675584793091
US,wwealp999i,p0p100,1997,4.09819173812866
US,wwealp999i,p0p100,1998,4.30363988876343
US,wwealp999i,p0p100,1999,4.53147554397583
US,wwealp999i,p0p100,2000,4.49539375305176
US,wwealp999i,p0p100,2001,4.43285703659058
US,wwealp999i,p0p100,2002,4.30902671813965
US,wwealp999i,p0p100,2003,4.35309743881226
US,wwealp999i,p0p100,2004,4.64631986618042
US,wwealp999i,p0p100,2005,4.8895092010498
US,wwealp999i,p0p100,2006,4.98146390914917
US,wwealp999i,p0p100,2007,5.06801652908325
US,wwealp999i,p0p100,2008,4.67110967636108
US,wwealp999i,p0p100,2009,4.3998589515686
US,wwealp999i,p0p100,2010,4.38258695602417
US,wwealp999i,p0p100,2011,4.35314178466797
US,wwealp999i,p0p100,2012,4.31651449203491
US,wwealp999i,p0p100,2013,4.66014957427979
US,wwealp999i,p0p100,2014,4.89500856399536
US,wwealp999i,p0p100,2015,4.98429918289185
US,wwealp999i,p0p100,2016,5.1319727897644
US,wwealp999i,p0p100,2017,5.35522651672363
US,wwealp999i,p0p100,2018,5.35259580612183
US,wwealp999i,p0p100,2019,5.49804353713989
US,wwealp999i,p0p100,2020,6.38704633712769
US,wwealp999i,p0p100,2021,6.71731472015381
UY,wwealp999i,p0p100,1995,2.3434579372406
UY,wwealp999i,p0p100,1996,2.38066530227661
UY,wwealp999i,p0p100,1997,2.40628695487976
UY,wwealp999i,p0p100,1998,2.45830607414246
UY,wwealp999i,p0p100,1999,2.46541357040405
UY,wwealp999i,p0p100,2000,2.52176785469055
UY,wwealp999i,p0p100,2001,2.55330085754394
UY,wwealp999i,p0p100,2002,2.61784243583679
UY,wwealp999i,p0p100,2003,2.77025008201599
UY,wwealp999i,p0p100,2004,2.85530662536621
UY,wwealp999i,p0p100,2005,2.88656568527222
UY,wwealp999i,p0p100,2006,2.9375364780426
UY,wwealp999i,p0p100,2007,2.98010015487671
UY,wwealp999i,p0p100,2008,3.01667737960815
UY,wwealp999i,p0p100,2009,3.0386655330658
UY,wwealp999i,p0p100,2010,3.07163000106811
UY,wwealp999i,p0p100,2011,3.11909866333008
UY,wwealp999i,p0p100,2012,3.13575935363769
UY,wwealp999i,p0p100,2013,3.15807628631592
UY,wwealp999i,p0p100,2014,3.19518685340881
UY,wwealp999i,p0p100,2015,3.25125646591186
UY,wwealp999i,p0p100,2016,3.29850077629089
UY,wwealp999i,p0p100,2017,3.37253475189209
UY,wwealp999i,p0p100,2018,3.44012093544006
UY,wwealp999i,p0p100,2019,3.50995659828186
UY,wwealp999i,p0p100,2020,3.56433010101318
UY,wwealp999i,p0p100,2021,3.63216257095337
UZ,wwealp999i,p0p100,1995,3.78720593452454
UZ,wwealp999i,p0p100,1996,3.71701002120972
UZ,wwealp999i,p0p100,1997,3.81431412696838
UZ,wwealp999i,p0p100,1998,3.80134844779968
UZ,wwealp999i,p0p100,1999,3.85825896263123
UZ,wwealp999i,p0p100,2000,3.91499614715576
UZ,wwealp999i,p0p100,2001,3.97243928909302
UZ,wwealp999i,p0p100,2002,4.02352714538574
UZ,wwealp999i,p0p100,2003,4.05015707015991
UZ,wwealp999i,p0p100,2004,4.0791072845459
UZ,wwealp999i,p0p100,2005,4.15179443359375
UZ,wwealp999i,p0p100,2006,4.20612192153931
UZ,wwealp999i,p0p100,2007,4.2497673034668
UZ,wwealp999i,p0p100,2008,4.25152015686035
UZ,wwealp999i,p0p100,2009,4.28783655166626
UZ,wwealp999i,p0p100,2010,4.2026572227478
UZ,wwealp999i,p0p100,2011,4.25853300094604
UZ,wwealp999i,p0p100,2012,4.29753494262695
UZ,wwealp999i,p0p100,2013,4.31630849838257
UZ,wwealp999i,p0p100,2014,4.32925939559937
UZ,wwealp999i,p0p100,2015,4.3649206161499
UZ,wwealp999i,p0p100,2016,4.42866230010986
UZ,wwealp999i,p0p100,2017,4.55571794509888
UZ,wwealp999i,p0p100,2018,4.61978530883789
UZ,wwealp999i,p0p100,2019,4.66222810745239
UZ,wwealp999i,p0p100,2020,4.72465753555298
UZ,wwealp999i,p0p100,2021,4.79501867294312
VC,wwealp999i,p0p100,1995,0.523735225200653
VC,wwealp999i,p0p100,1996,0.462960213422775
VC,wwealp999i,p0p100,1997,0.376095801591873
VC,wwealp999i,p0p100,1998,0.318755179643631
VC,wwealp999i,p0p100,1999,0.303750425577164
VC,wwealp999i,p0p100,2000,0.330911308526993
VC,wwealp999i,p0p100,2001,0.354334086179733
VC,wwealp999i,p0p100,2002,0.381035476922989
VC,wwealp999i,p0p100,2003,0.38696762919426
VC,wwealp999i,p0p100,2004,0.423124969005585
VC,wwealp999i,p0p100,2005,0.473704129457474
VC,wwealp999i,p0p100,2006,0.519700825214386
VC,wwealp999i,p0p100,2007,0.51301109790802
VC,wwealp999i,p0p100,2008,0.430860698223114
VC,wwealp999i,p0p100,2009,0.355283707380295
VC,wwealp999i,p0p100,2010,0.309560865163803
VC,wwealp999i,p0p100,2011,0.255249410867691
VC,wwealp999i,p0p100,2012,0.213848918676376
VC,wwealp999i,p0p100,2013,0.192479357123375
VC,wwealp999i,p0p100,2014,0.186077535152435
VC,wwealp999i,p0p100,2015,0.258551061153412
VC,wwealp999i,p0p100,2016,0.543719530105591
VC,wwealp999i,p0p100,2017,0.766002178192139
VC,wwealp999i,p0p100,2018,0.768937945365906
VC,wwealp999i,p0p100,2019,0.810696184635162
VC,wwealp999i,p0p100,2020,0.861576080322266
VC,wwealp999i,p0p100,2021,0.925442695617676
VE,wwealp999i,p0p100,1995,3.63767981529236
VE,wwealp999i,p0p100,1996,3.68059253692627
VE,wwealp999i,p0p100,1997,3.72330284118652
VE,wwealp999i,p0p100,1998,3.76611685752869
VE,wwealp999i,p0p100,1999,3.80911779403686
VE,wwealp999i,p0p100,2000,3.852614402771
VE,wwealp999i,p0p100,2001,3.89764451980591
VE,wwealp999i,p0p100,2002,3.9453272819519
VE,wwealp999i,p0p100,2003,3.99685716629028
VE,wwealp999i,p0p100,2004,4.0525951385498
VE,wwealp999i,p0p100,2005,4.11216068267822
VE,wwealp999i,p0p100,2006,4.17354965209961
VE,wwealp999i,p0p100,2007,4.23380661010742
VE,wwealp999i,p0p100,2008,4.2905855178833
VE,wwealp999i,p0p100,2009,4.34282302856445
VE,wwealp999i,p0p100,2010,4.3901572227478
VE,wwealp999i,p0p100,2011,4.4345498085022
VE,wwealp999i,p0p100,2012,4.47846031188965
VE,wwealp999i,p0p100,2013,4.52400350570679
VE,wwealp999i,p0p100,2014,4.57256364822388
VE,wwealp999i,p0p100,2015,4.62505149841309
VE,wwealp999i,p0p100,2016,4.68189430236816
VE,wwealp999i,p0p100,2017,4.74353981018066
VE,wwealp999i,p0p100,2018,4.81038188934326
VE,wwealp999i,p0p100,2019,4.88253355026245
VE,wwealp999i,p0p100,2020,4.95884370803833
VG,wwealp999i,p0p100,1995,0.42144849896431
VG,wwealp999i,p0p100,1996,0.46966689825058
VG,wwealp999i,p0p100,1997,0.517741501331329
VG,wwealp999i,p0p100,1998,0.566401660442352
VG,wwealp999i,p0p100,1999,0.615685224533081
VG,wwealp999i,p0p100,2000,0.665322244167328
VG,wwealp999i,p0p100,2001,0.717131555080414
VG,wwealp999i,p0p100,2002,0.772183120250702
VG,wwealp999i,p0p100,2003,0.831131160259247
VG,wwealp999i,p0p100,2004,0.89274138212204
VG,wwealp999i,p0p100,2005,0.956737995147705
VG,wwealp999i,p0p100,2006,1.02192795276642
VG,wwealp999i,p0p100,2007,1.08483695983887
VG,wwealp999i,p0p100,2008,1.14317357540131
VG,wwealp999i,p0p100,2009,1.19628667831421
VG,wwealp999i,p0p100,2010,1.2432621717453
VG,wwealp999i,p0p100,2011,1.28731572628021
VG,wwealp999i,p0p100,2012,1.33067142963409
VG,wwealp999i,p0p100,2013,1.37608373165131
VG,wwealp999i,p0p100,2014,1.42507040500641
VG,wwealp999i,p0p100,2015,1.4784060716629
VG,wwealp999i,p0p100,2016,1.53658127784729
VG,wwealp999i,p0p100,2017,1.59958589076996
VG,wwealp999i,p0p100,2018,1.66770422458649
VG,wwealp999i,p0p100,2019,1.74110841751099
VG,wwealp999i,p0p100,2020,1.81729984283447
VG,wwealp999i,p0p100,2021,1.89457416534424
VI,wwealp999i,p0p100,2002,1.05829882621765
VI,wwealp999i,p0p100,2003,1.1122397184372
VI,wwealp999i,p0p100,2004,1.1699081659317
VI,wwealp999i,p0p100,2005,1.23066639900207
VI,wwealp999i,p0p100,2006,1.29239499568939
VI,wwealp999i,p0p100,2007,1.35200417041779
VI,wwealp999i,p0p100,2008,1.40701138973236
VI,wwealp999i,p0p100,2009,1.45655119419098
VI,wwealp999i,p0p100,2010,1.50055384635925
VI,wwealp999i,p0p100,2011,1.54123413562775
VI,wwealp999i,p0p100,2012,1.58159720897675
VI,wwealp999i,p0p100,2013,1.62403512001038
VI,wwealp999i,p0p100,2014,1.67007827758789
VI,wwealp999i,p0p100,2015,1.72057402133942
VI,wwealp999i,p0p100,2016,1.77576315402985
VI,wwealp999i,p0p100,2017,1.83579397201538
VI,wwealp999i,p0p100,2018,1.90093171596527
VI,wwealp999i,p0p100,2019,1.9713397026062
VI,wwealp999i,p0p100,2020,2.04607677459717
VI,wwealp999i,p0p100,2021,2.12188649177551
VN,wwealp999i,p0p100,1995,2.44867420196533
VN,wwealp999i,p0p100,1996,2.51199769973755
VN,wwealp999i,p0p100,1997,2.51595258712769
VN,wwealp999i,p0p100,1998,2.55022311210632
VN,wwealp999i,p0p100,1999,2.59817147254944
VN,wwealp999i,p0p100,2000,2.6703214645385702
VN,wwealp999i,p0p100,2001,2.72572898864746
VN,wwealp999i,p0p100,2002,2.7987117767334
VN,wwealp999i,p0p100,2003,2.86949896812439
VN,wwealp999i,p0p100,2004,2.9174325466156
VN,wwealp999i,p0p100,2005,3.00405550003052
VN,wwealp999i,p0p100,2006,3.09973621368408
VN,wwealp999i,p0p100,2007,3.19261765480042
VN,wwealp999i,p0p100,2008,3.28569054603577
VN,wwealp999i,p0p100,2009,3.30554795265198
VN,wwealp999i,p0p100,2010,3.32653784751892
VN,wwealp999i,p0p100,2011,3.39739418029785
VN,wwealp999i,p0p100,2012,3.47283554077148
VN,wwealp999i,p0p100,2013,3.53943800926208
VN,wwealp999i,p0p100,2014,3.61481332778931
VN,wwealp999i,p0p100,2015,3.67217326164246
VN,wwealp999i,p0p100,2016,3.73190140724182
VN,wwealp999i,p0p100,2017,3.78162264823914
VN,wwealp999i,p0p100,2018,3.8343288898468
VN,wwealp999i,p0p100,2019,3.90106582641602
VN,wwealp999i,p0p100,2020,3.97234630584717
VN,wwealp999i,p0p100,2021,4.04410982131958
VU,wwealp999i,p0p100,1995,3.34382891654968
VU,wwealp999i,p0p100,1996,3.4087655544281
VU,wwealp999i,p0p100,1997,3.44154524803162
VU,wwealp999i,p0p100,1998,3.28281331062317
VU,wwealp999i,p0p100,1999,3.21151638031006
VU,wwealp999i,p0p100,2000,3.28172636032104
VU,wwealp999i,p0p100,2001,3.35481977462769
VU,wwealp999i,p0p100,2002,3.37375950813294
VU,wwealp999i,p0p100,2003,3.37300252914429
VU,wwealp999i,p0p100,2004,3.41005229949951
VU,wwealp999i,p0p100,2005,3.39634490013123
VU,wwealp999i,p0p100,2006,3.3217658996582
VU,wwealp999i,p0p100,2007,3.32070183753967
VU,wwealp999i,p0p100,2008,3.29245591163635
VU,wwealp999i,p0p100,2009,3.25658869743347
VU,wwealp999i,p0p100,2010,3.14271450042725
VU,wwealp999i,p0p100,2011,3.05609059333801
VU,wwealp999i,p0p100,2012,3.03581976890564
VU,wwealp999i,p0p100,2013,3.03827166557312
VU,wwealp999i,p0p100,2014,3.04084253311157
VU,wwealp999i,p0p100,2015,2.96835565567017
VU,wwealp999i,p0p100,2016,2.98775911331177
VU,wwealp999i,p0p100,2017,2.98603367805481
VU,wwealp999i,p0p100,2018,2.97683715820312
VU,wwealp999i,p0p100,2019,2.99073147773743
VU,wwealp999i,p0p100,2020,3.06952238082886
VU,wwealp999i,p0p100,2021,3.13098764419556
WO,wwealp999i,p0p100,1995,3.21736145019531
WO,wwealp999i,p0p100,1996,3.2771372795105
WO,wwealp999i,p0p100,1997,3.346111536026
WO,wwealp999i,p0p100,1998,3.49392938613892
WO,wwealp999i,p0p100,1999,3.61041283607483
WO,wwealp999i,p0p100,2000,3.60291051864624
WO,wwealp999i,p0p100,2001,3.61074781417847
WO,wwealp999i,p0p100,2002,3.6151340007782
WO,wwealp999i,p0p100,2003,3.6781599521637
WO,wwealp999i,p0p100,2004,3.76158118247986
WO,wwealp999i,p0p100,2005,3.89781188964844
WO,wwealp999i,p0p100,2006,3.98087358474731
WO,wwealp999i,p0p100,2007,4.036452293396
WO,wwealp999i,p0p100,2008,3.93969631195068
WO,wwealp999i,p0p100,2009,4.01834058761597
WO,wwealp999i,p0p100,2010,4.01159811019897
WO,wwealp999i,p0p100,2011,3.96856665611267
WO,wwealp999i,p0p100,2012,4.0090856552124
WO,wwealp999i,p0p100,2013,4.10852098464966
WO,wwealp999i,p0p100,2014,4.1946063041687
WO,wwealp999i,p0p100,2015,4.2785587310791
WO,wwealp999i,p0p100,2016,4.34874582290649
WO,wwealp999i,p0p100,2017,4.38634347915649
WO,wwealp999i,p0p100,2018,4.41669273376465
WO,wwealp999i,p0p100,2019,4.53956460952759
WO,wwealp999i,p0p100,2020,4.78512859344482
WO,wwealp999i,p0p100,2021,4.89088153839111
WO-MER,wwealp999i,p0p100,1995,3.48774075508118
WO-MER,wwealp999i,p0p100,1996,3.54812169075012
WO-MER,wwealp999i,p0p100,1997,3.62324237823486
WO-MER,wwealp999i,p0p100,1998,3.77863311767578
WO-MER,wwealp999i,p0p100,1999,3.91414427757263
WO-MER,wwealp999i,p0p100,2000,3.91576099395752
WO-MER,wwealp999i,p0p100,2001,3.90905928611755
WO-MER,wwealp999i,p0p100,2002,3.90029263496399
WO-MER,wwealp999i,p0p100,2003,3.96827292442322
WO-MER,wwealp999i,p0p100,2004,4.06720066070557
WO-MER,wwealp999i,p0p100,2005,4.2205023765564
WO-MER,wwealp999i,p0p100,2006,4.30939245223999
WO-MER,wwealp999i,p0p100,2007,4.36684560775757
WO-MER,wwealp999i,p0p100,2008,4.24127769470215
WO-MER,wwealp999i,p0p100,2009,4.26619672775269
WO-MER,wwealp999i,p0p100,2010,4.24814128875732
WO-MER,wwealp999i,p0p100,2011,4.20110750198364
WO-MER,wwealp999i,p0p100,2012,4.2238712310791
WO-MER,wwealp999i,p0p100,2013,4.3475456237793
WO-MER,wwealp999i,p0p100,2014,4.44681692123413
WO-MER,wwealp999i,p0p100,2015,4.53698635101318
WO-MER,wwealp999i,p0p100,2016,4.6250057220459
WO-MER,wwealp999i,p0p100,2017,4.68703365325928
WO-MER,wwealp999i,p0p100,2018,4.71507215499878
WO-MER,wwealp999i,p0p100,2019,4.85324811935425
WO-MER,wwealp999i,p0p100,2020,5.1933422088623
WO-MER,wwealp999i,p0p100,2021,5.31923580169678
WS,wwealp999i,p0p100,1995,2.89851546287537
WS,wwealp999i,p0p100,1996,2.95526647567749
WS,wwealp999i,p0p100,1997,3.02886009216309
WS,wwealp999i,p0p100,1998,3.04127597808838
WS,wwealp999i,p0p100,1999,3.07471442222595
WS,wwealp999i,p0p100,2000,3.12521028518677
WS,wwealp999i,p0p100,2001,3.15899515151977
WS,wwealp999i,p0p100,2002,3.20697665214539
WS,wwealp999i,p0p100,2003,3.23927354812622
WS,wwealp999i,p0p100,2004,3.33175659179688
WS,wwealp999i,p0p100,2005,3.39548373222351
WS,wwealp999i,p0p100,2006,3.44788122177124
WS,wwealp999i,p0p100,2007,3.53187417984009
WS,wwealp999i,p0p100,2008,3.57930946350098
WS,wwealp999i,p0p100,2009,3.58697986602783
WS,wwealp999i,p0p100,2010,3.58574175834656
WS,wwealp999i,p0p100,2011,3.61231541633606
WS,wwealp999i,p0p100,2012,3.63501167297363
WS,wwealp999i,p0p100,2013,3.70715188980102
WS,wwealp999i,p0p100,2014,3.70612454414368
WS,wwealp999i,p0p100,2015,3.73633027076721
WS,wwealp999i,p0p100,2016,3.79367280006409
WS,wwealp999i,p0p100,2017,3.79717588424683
WS,wwealp999i,p0p100,2018,3.79815816879273
WS,wwealp999i,p0p100,2019,3.8551344871521
WS,wwealp999i,p0p100,2020,3.9142849445343
WS,wwealp999i,p0p100,2021,3.97366857528686
XA,wwealp999i,p0p100,1995,3.40350151062012
XA,wwealp999i,p0p100,1996,3.45763397216797
XA,wwealp999i,p0p100,1997,3.51331520080566
XA,wwealp999i,p0p100,1998,3.70166087150574
XA,wwealp999i,p0p100,1999,3.80892467498779
XA,wwealp999i,p0p100,2000,3.81106448173523
XA,wwealp999i,p0p100,2001,3.81076169013977
XA,wwealp999i,p0p100,2002,3.84365463256836
XA,wwealp999i,p0p100,2003,3.90317702293396
XA,wwealp999i,p0p100,2004,3.90995121002197
XA,wwealp999i,p0p100,2005,4.03192043304443
XA,wwealp999i,p0p100,2006,4.0921745300293
XA,wwealp999i,p0p100,2007,4.1015305519104
XA,wwealp999i,p0p100,2008,4.10621976852417
XA,wwealp999i,p0p100,2009,4.31929922103882
XA,wwealp999i,p0p100,2010,4.32828664779663
XA,wwealp999i,p0p100,2011,4.29982233047485
XA,wwealp999i,p0p100,2012,4.39094018936157
XA,wwealp999i,p0p100,2013,4.45100831985474
XA,wwealp999i,p0p100,2014,4.50209856033325
XA,wwealp999i,p0p100,2015,4.58212804794312
XA,wwealp999i,p0p100,2016,4.65980911254883
XA,wwealp999i,p0p100,2017,4.64133453369141
XA,wwealp999i,p0p100,2018,4.68398094177246
XA,wwealp999i,p0p100,2019,4.82499885559082
